,t1,c
0,2020-12-20 12:07:59.999,0.004926
1,2020-12-20 12:08:59.999,0.004923
2,2020-12-20 12:09:59.999,0.004914
3,2020-12-20 12:10:59.999,0.004908
4,2020-12-20 12:11:59.999,0.004918
5,2020-12-20 12:12:59.999,0.004912
6,2020-12-20 12:13:59.999,0.004912
7,2020-12-20 12:14:59.999,0.004904
8,2020-12-20 12:15:59.999,0.004909
9,2020-12-20 12:16:59.999,0.0049
10,2020-12-20 12:17:59.999,0.0049
11,2020-12-20 12:18:59.999,0.004904
12,2020-12-20 12:19:59.999,0.004902
13,2020-12-20 12:20:59.999,0.0049
14,2020-12-20 12:21:59.999,0.0049
15,2020-12-20 12:22:59.999,0.004901
16,2020-12-20 12:23:59.999,0.004904
17,2020-12-20 12:24:59.999,0.0049
18,2020-12-20 12:25:59.999,0.004899
19,2020-12-20 12:26:59.999,0.004892
20,2020-12-20 12:27:59.999,0.004891
21,2020-12-20 12:28:59.999,0.004893
22,2020-12-20 12:29:59.999,0.004888
23,2020-12-20 12:30:59.999,0.004896
24,2020-12-20 12:31:59.999,0.004888
25,2020-12-20 12:32:59.999,0.004887
26,2020-12-20 12:33:59.999,0.004891
27,2020-12-20 12:34:59.999,0.004895
28,2020-12-20 12:35:59.999,0.004897
29,2020-12-20 12:36:59.999,0.004893
30,2020-12-20 12:37:59.999,0.004883
31,2020-12-20 12:38:59.999,0.004884
32,2020-12-20 12:39:59.999,0.004883
33,2020-12-20 12:40:59.999,0.004892
34,2020-12-20 12:41:59.999,0.004896
35,2020-12-20 12:42:59.999,0.004892
36,2020-12-20 12:43:59.999,0.004892
37,2020-12-20 12:44:59.999,0.00489
38,2020-12-20 12:45:59.999,0.004901
39,2020-12-20 12:46:59.999,0.004902
40,2020-12-20 12:47:59.999,0.004899
41,2020-12-20 12:48:59.999,0.004903
42,2020-12-20 12:49:59.999,0.004898
43,2020-12-20 12:50:59.999,0.004892
44,2020-12-20 12:51:59.999,0.00489
45,2020-12-20 12:52:59.999,0.004898
46,2020-12-20 12:53:59.999,0.004887
47,2020-12-20 12:54:59.999,0.004888
48,2020-12-20 12:55:59.999,0.004888
49,2020-12-20 12:56:59.999,0.004891
50,2020-12-20 12:57:59.999,0.004886
51,2020-12-20 12:58:59.999,0.004884
52,2020-12-20 12:59:59.999,0.004894
53,2020-12-20 13:00:59.999,0.00489
54,2020-12-20 13:01:59.999,0.004887
55,2020-12-20 13:02:59.999,0.004883
56,2020-12-20 13:03:59.999,0.004877
57,2020-12-20 13:04:59.999,0.004883
58,2020-12-20 13:05:59.999,0.004879
59,2020-12-20 13:06:59.999,0.004852
60,2020-12-20 13:07:59.999,0.004843
61,2020-12-20 13:08:59.999,0.004847
62,2020-12-20 13:09:59.999,0.004854
63,2020-12-20 13:10:59.999,0.004857
64,2020-12-20 13:11:59.999,0.004857
65,2020-12-20 13:12:59.999,0.004855
66,2020-12-20 13:13:59.999,0.004858
67,2020-12-20 13:14:59.999,0.00486
68,2020-12-20 13:15:59.999,0.004865
69,2020-12-20 13:16:59.999,0.004868
70,2020-12-20 13:17:59.999,0.00486
71,2020-12-20 13:18:59.999,0.004855
72,2020-12-20 13:19:59.999,0.00486
73,2020-12-20 13:20:59.999,0.004851
74,2020-12-20 13:21:59.999,0.004852
75,2020-12-20 13:22:59.999,0.00485
76,2020-12-20 13:23:59.999,0.004855
77,2020-12-20 13:24:59.999,0.004846
78,2020-12-20 13:25:59.999,0.004851
79,2020-12-20 13:26:59.999,0.004858
80,2020-12-20 13:27:59.999,0.004864
81,2020-12-20 13:28:59.999,0.004862
82,2020-12-20 13:29:59.999,0.004864
83,2020-12-20 13:30:59.999,0.004859
84,2020-12-20 13:31:59.999,0.004854
85,2020-12-20 13:32:59.999,0.004859
86,2020-12-20 13:33:59.999,0.004845
87,2020-12-20 13:34:59.999,0.004853
88,2020-12-20 13:35:59.999,0.004857
89,2020-12-20 13:36:59.999,0.00486
90,2020-12-20 13:37:59.999,0.004853
91,2020-12-20 13:38:59.999,0.004865
92,2020-12-20 13:39:59.999,0.004861
93,2020-12-20 13:40:59.999,0.004859
94,2020-12-20 13:41:59.999,0.004861
95,2020-12-20 13:42:59.999,0.004864
96,2020-12-20 13:43:59.999,0.004869
97,2020-12-20 13:44:59.999,0.004865
98,2020-12-20 13:45:59.999,0.004861
99,2020-12-20 13:46:59.999,0.004868
100,2020-12-20 13:47:59.999,0.004867
101,2020-12-20 13:48:59.999,0.004866
102,2020-12-20 13:49:59.999,0.004863
103,2020-12-20 13:50:59.999,0.004867
104,2020-12-20 13:51:59.999,0.004871
105,2020-12-20 13:52:59.999,0.004873
106,2020-12-20 13:53:59.999,0.004868
107,2020-12-20 13:54:59.999,0.004869
108,2020-12-20 13:55:59.999,0.004866
109,2020-12-20 13:56:59.999,0.004871
110,2020-12-20 13:57:59.999,0.004869
111,2020-12-20 13:58:59.999,0.004867
112,2020-12-20 13:59:59.999,0.004863
113,2020-12-20 14:00:59.999,0.004864
114,2020-12-20 14:01:59.999,0.004858
115,2020-12-20 14:02:59.999,0.004854
116,2020-12-20 14:03:59.999,0.004855
117,2020-12-20 14:04:59.999,0.004858
118,2020-12-20 14:05:59.999,0.00486
119,2020-12-20 14:06:59.999,0.004862
120,2020-12-20 14:07:59.999,0.004861
121,2020-12-20 14:08:59.999,0.004861
122,2020-12-20 14:09:59.999,0.004861
123,2020-12-20 14:10:59.999,0.00486
124,2020-12-20 14:11:59.999,0.004862
125,2020-12-20 14:12:59.999,0.004859
126,2020-12-20 14:13:59.999,0.004854
127,2020-12-20 14:14:59.999,0.004853
128,2020-12-20 14:15:59.999,0.004854
129,2020-12-20 14:16:59.999,0.004848
130,2020-12-20 14:17:59.999,0.004846
131,2020-12-20 14:18:59.999,0.00485
132,2020-12-20 14:19:59.999,0.004845
133,2020-12-20 14:20:59.999,0.004851
134,2020-12-20 14:21:59.999,0.004856
135,2020-12-20 14:22:59.999,0.004855
136,2020-12-20 14:23:59.999,0.004848
137,2020-12-20 14:24:59.999,0.004852
138,2020-12-20 14:25:59.999,0.004852
139,2020-12-20 14:26:59.999,0.004842
140,2020-12-20 14:27:59.999,0.004841
141,2020-12-20 14:28:59.999,0.004841
142,2020-12-20 14:29:59.999,0.004845
143,2020-12-20 14:30:59.999,0.00485
144,2020-12-20 14:31:59.999,0.004852
145,2020-12-20 14:32:59.999,0.004847
146,2020-12-20 14:33:59.999,0.004843
147,2020-12-20 14:34:59.999,0.004846
148,2020-12-20 14:35:59.999,0.004841
149,2020-12-20 14:36:59.999,0.004838
150,2020-12-20 14:37:59.999,0.004844
151,2020-12-20 14:38:59.999,0.004845
152,2020-12-20 14:39:59.999,0.004842
153,2020-12-20 14:40:59.999,0.004838
154,2020-12-20 14:41:59.999,0.004838
155,2020-12-20 14:42:59.999,0.004841
156,2020-12-20 14:43:59.999,0.00484
157,2020-12-20 14:44:59.999,0.004837
158,2020-12-20 14:45:59.999,0.004842
159,2020-12-20 14:46:59.999,0.00484
160,2020-12-20 14:47:59.999,0.004847
161,2020-12-20 14:48:59.999,0.004847
162,2020-12-20 14:49:59.999,0.004855
163,2020-12-20 14:50:59.999,0.004872
164,2020-12-20 14:51:59.999,0.004874
165,2020-12-20 14:52:59.999,0.00488
166,2020-12-20 14:53:59.999,0.004872
167,2020-12-20 14:54:59.999,0.004867
168,2020-12-20 14:55:59.999,0.004862
169,2020-12-20 14:56:59.999,0.004863
170,2020-12-20 14:57:59.999,0.004865
171,2020-12-20 14:58:59.999,0.004863
172,2020-12-20 14:59:59.999,0.004867
173,2020-12-20 15:00:59.999,0.004868
174,2020-12-20 15:01:59.999,0.004862
175,2020-12-20 15:02:59.999,0.004869
176,2020-12-20 15:03:59.999,0.004867
177,2020-12-20 15:04:59.999,0.004855
178,2020-12-20 15:05:59.999,0.004871
179,2020-12-20 15:06:59.999,0.004868
180,2020-12-20 15:07:59.999,0.004879
181,2020-12-20 15:08:59.999,0.004879
182,2020-12-20 15:09:59.999,0.004877
183,2020-12-20 15:10:59.999,0.004875
184,2020-12-20 15:11:59.999,0.004869
185,2020-12-20 15:12:59.999,0.004858
186,2020-12-20 15:13:59.999,0.004861
187,2020-12-20 15:14:59.999,0.004867
188,2020-12-20 15:15:59.999,0.004874
189,2020-12-20 15:16:59.999,0.004886
190,2020-12-20 15:17:59.999,0.004889
191,2020-12-20 15:18:59.999,0.004889
192,2020-12-20 15:19:59.999,0.00489
193,2020-12-20 15:20:59.999,0.004887
194,2020-12-20 15:21:59.999,0.004887
195,2020-12-20 15:22:59.999,0.0049
196,2020-12-20 15:23:59.999,0.004904
197,2020-12-20 15:24:59.999,0.0049
198,2020-12-20 15:25:59.999,0.004903
199,2020-12-20 15:26:59.999,0.004901
200,2020-12-20 15:27:59.999,0.004901
201,2020-12-20 15:28:59.999,0.004904
202,2020-12-20 15:29:59.999,0.0049
203,2020-12-20 15:30:59.999,0.004898
204,2020-12-20 15:31:59.999,0.004902
205,2020-12-20 15:32:59.999,0.0049
206,2020-12-20 15:33:59.999,0.004892
207,2020-12-20 15:34:59.999,0.004903
208,2020-12-20 15:35:59.999,0.004909
209,2020-12-20 15:36:59.999,0.004915
210,2020-12-20 15:37:59.999,0.004905
211,2020-12-20 15:38:59.999,0.004882
212,2020-12-20 15:39:59.999,0.004879
213,2020-12-20 15:40:59.999,0.004877
214,2020-12-20 15:41:59.999,0.004889
215,2020-12-20 15:42:59.999,0.004894
216,2020-12-20 15:43:59.999,0.004896
217,2020-12-20 15:44:59.999,0.004897
218,2020-12-20 15:45:59.999,0.004895
219,2020-12-20 15:46:59.999,0.004898
220,2020-12-20 15:47:59.999,0.004889
221,2020-12-20 15:48:59.999,0.004897
222,2020-12-20 15:49:59.999,0.004896
223,2020-12-20 15:50:59.999,0.004898
224,2020-12-20 15:51:59.999,0.004885
225,2020-12-20 15:52:59.999,0.004885
226,2020-12-20 15:53:59.999,0.004887
227,2020-12-20 15:54:59.999,0.00489
228,2020-12-20 15:55:59.999,0.004887
229,2020-12-20 15:56:59.999,0.004885
230,2020-12-20 15:57:59.999,0.004877
231,2020-12-20 15:58:59.999,0.004881
232,2020-12-20 15:59:59.999,0.004881
233,2020-12-20 16:00:59.999,0.004874
234,2020-12-20 16:01:59.999,0.004868
235,2020-12-20 16:02:59.999,0.004875
236,2020-12-20 16:03:59.999,0.004874
237,2020-12-20 16:04:59.999,0.004875
238,2020-12-20 16:05:59.999,0.00488
239,2020-12-20 16:06:59.999,0.004882
240,2020-12-20 16:07:59.999,0.004887
241,2020-12-20 16:08:59.999,0.004887
242,2020-12-20 16:09:59.999,0.00489
243,2020-12-20 16:10:59.999,0.004889
244,2020-12-20 16:11:59.999,0.004892
245,2020-12-20 16:12:59.999,0.004883
246,2020-12-20 16:13:59.999,0.00488
247,2020-12-20 16:14:59.999,0.004862
248,2020-12-20 16:15:59.999,0.004867
249,2020-12-20 16:16:59.999,0.004858
250,2020-12-20 16:17:59.999,0.004858
251,2020-12-20 16:18:59.999,0.004856
252,2020-12-20 16:19:59.999,0.004853
253,2020-12-20 16:20:59.999,0.004844
254,2020-12-20 16:21:59.999,0.004849
255,2020-12-20 16:22:59.999,0.004856
256,2020-12-20 16:23:59.999,0.004849
257,2020-12-20 16:24:59.999,0.004852
258,2020-12-20 16:25:59.999,0.004848
259,2020-12-20 16:26:59.999,0.004845
260,2020-12-20 16:27:59.999,0.004856
261,2020-12-20 16:28:59.999,0.004851
262,2020-12-20 16:29:59.999,0.004846
263,2020-12-20 16:30:59.999,0.004843
264,2020-12-20 16:31:59.999,0.004847
265,2020-12-20 16:32:59.999,0.004851
266,2020-12-20 16:33:59.999,0.004843
267,2020-12-20 16:34:59.999,0.00485
268,2020-12-20 16:35:59.999,0.004841
269,2020-12-20 16:36:59.999,0.004822
270,2020-12-20 16:37:59.999,0.004818
271,2020-12-20 16:38:59.999,0.004825
272,2020-12-20 16:39:59.999,0.004828
273,2020-12-20 16:40:59.999,0.004829
274,2020-12-20 16:41:59.999,0.004835
275,2020-12-20 16:42:59.999,0.004843
276,2020-12-20 16:43:59.999,0.004842
277,2020-12-20 16:44:59.999,0.004837
278,2020-12-20 16:45:59.999,0.004835
279,2020-12-20 16:46:59.999,0.004841
280,2020-12-20 16:47:59.999,0.00486
281,2020-12-20 16:48:59.999,0.004856
282,2020-12-20 16:49:59.999,0.004854
283,2020-12-20 16:50:59.999,0.004842
284,2020-12-20 16:51:59.999,0.004855
285,2020-12-20 16:52:59.999,0.004861
286,2020-12-20 16:53:59.999,0.004853
287,2020-12-20 16:54:59.999,0.004854
288,2020-12-20 16:55:59.999,0.004856
289,2020-12-20 16:56:59.999,0.004845
290,2020-12-20 16:57:59.999,0.004852
291,2020-12-20 16:58:59.999,0.004851
292,2020-12-20 16:59:59.999,0.004843
293,2020-12-20 17:00:59.999,0.004844
294,2020-12-20 17:01:59.999,0.004826
295,2020-12-20 17:02:59.999,0.00477
296,2020-12-20 17:03:59.999,0.004746
297,2020-12-20 17:04:59.999,0.00479
298,2020-12-20 17:05:59.999,0.004822
299,2020-12-20 17:06:59.999,0.00483
300,2020-12-20 17:07:59.999,0.004788
301,2020-12-20 17:08:59.999,0.004799
302,2020-12-20 17:09:59.999,0.0048
303,2020-12-20 17:10:59.999,0.00477
304,2020-12-20 17:11:59.999,0.004762
305,2020-12-20 17:12:59.999,0.004772
306,2020-12-20 17:13:59.999,0.004783
307,2020-12-20 17:14:59.999,0.004792
308,2020-12-20 17:15:59.999,0.004791
309,2020-12-20 17:16:59.999,0.004804
310,2020-12-20 17:17:59.999,0.004812
311,2020-12-20 17:18:59.999,0.004823
312,2020-12-20 17:19:59.999,0.004818
313,2020-12-20 17:20:59.999,0.004811
314,2020-12-20 17:21:59.999,0.004807
315,2020-12-20 17:22:59.999,0.004819
316,2020-12-20 17:23:59.999,0.004811
317,2020-12-20 17:24:59.999,0.004826
318,2020-12-20 17:25:59.999,0.004829
319,2020-12-20 17:26:59.999,0.00484
320,2020-12-20 17:27:59.999,0.004842
321,2020-12-20 17:28:59.999,0.004833
322,2020-12-20 17:29:59.999,0.004832
323,2020-12-20 17:30:59.999,0.004835
324,2020-12-20 17:31:59.999,0.004826
325,2020-12-20 17:32:59.999,0.004819
326,2020-12-20 17:33:59.999,0.004829
327,2020-12-20 17:34:59.999,0.004827
328,2020-12-20 17:35:59.999,0.00483
329,2020-12-20 17:36:59.999,0.00484
330,2020-12-20 17:37:59.999,0.004856
331,2020-12-20 17:38:59.999,0.004879
332,2020-12-20 17:39:59.999,0.004877
333,2020-12-20 17:40:59.999,0.004866
334,2020-12-20 17:41:59.999,0.004868
335,2020-12-20 17:42:59.999,0.004864
336,2020-12-20 17:43:59.999,0.004872
337,2020-12-20 17:44:59.999,0.004863
338,2020-12-20 17:45:59.999,0.004855
339,2020-12-20 17:46:59.999,0.004855
340,2020-12-20 17:47:59.999,0.004863
341,2020-12-20 17:48:59.999,0.004864
342,2020-12-20 17:49:59.999,0.004862
343,2020-12-20 17:50:59.999,0.004859
344,2020-12-20 17:51:59.999,0.004852
345,2020-12-20 17:52:59.999,0.004849
346,2020-12-20 17:53:59.999,0.00486
347,2020-12-20 17:54:59.999,0.004855
348,2020-12-20 17:55:59.999,0.004859
349,2020-12-20 17:56:59.999,0.004859
350,2020-12-20 17:57:59.999,0.004859
351,2020-12-20 17:58:59.999,0.004857
352,2020-12-20 17:59:59.999,0.004864
353,2020-12-20 18:00:59.999,0.004863
354,2020-12-20 18:01:59.999,0.004865
355,2020-12-20 18:02:59.999,0.004868
356,2020-12-20 18:03:59.999,0.00487
357,2020-12-20 18:04:59.999,0.004869
358,2020-12-20 18:05:59.999,0.004871
359,2020-12-20 18:06:59.999,0.004874
360,2020-12-20 18:07:59.999,0.004873
361,2020-12-20 18:08:59.999,0.004877
362,2020-12-20 18:09:59.999,0.004875
363,2020-12-20 18:10:59.999,0.004879
364,2020-12-20 18:11:59.999,0.004888
365,2020-12-20 18:12:59.999,0.004891
366,2020-12-20 18:13:59.999,0.004894
367,2020-12-20 18:14:59.999,0.004896
368,2020-12-20 18:15:59.999,0.004881
369,2020-12-20 18:16:59.999,0.004879
370,2020-12-20 18:17:59.999,0.004872
371,2020-12-20 18:18:59.999,0.004869
372,2020-12-20 18:19:59.999,0.004879
373,2020-12-20 18:20:59.999,0.004874
374,2020-12-20 18:21:59.999,0.004874
375,2020-12-20 18:22:59.999,0.004885
376,2020-12-20 18:23:59.999,0.004876
377,2020-12-20 18:24:59.999,0.00488
378,2020-12-20 18:25:59.999,0.00488
379,2020-12-20 18:26:59.999,0.004881
380,2020-12-20 18:27:59.999,0.00489
381,2020-12-20 18:28:59.999,0.004885
382,2020-12-20 18:29:59.999,0.004887
383,2020-12-20 18:30:59.999,0.004883
384,2020-12-20 18:31:59.999,0.004878
385,2020-12-20 18:32:59.999,0.004879
386,2020-12-20 18:33:59.999,0.00487
387,2020-12-20 18:34:59.999,0.004859
388,2020-12-20 18:35:59.999,0.004852
389,2020-12-20 18:36:59.999,0.004859
390,2020-12-20 18:37:59.999,0.004866
391,2020-12-20 18:38:59.999,0.004867
392,2020-12-20 18:39:59.999,0.004863
393,2020-12-20 18:40:59.999,0.004868
394,2020-12-20 18:41:59.999,0.004871
395,2020-12-20 18:42:59.999,0.004872
396,2020-12-20 18:43:59.999,0.004869
397,2020-12-20 18:44:59.999,0.004867
398,2020-12-20 18:45:59.999,0.004876
399,2020-12-20 18:46:59.999,0.004877
400,2020-12-20 18:47:59.999,0.00488
401,2020-12-20 18:48:59.999,0.004887
402,2020-12-20 18:49:59.999,0.004889
403,2020-12-20 18:50:59.999,0.004896
404,2020-12-20 18:51:59.999,0.004908
405,2020-12-20 18:52:59.999,0.004909
406,2020-12-20 18:53:59.999,0.004901
407,2020-12-20 18:54:59.999,0.004889
408,2020-12-20 18:55:59.999,0.004884
409,2020-12-20 18:56:59.999,0.004888
410,2020-12-20 18:57:59.999,0.004887
411,2020-12-20 18:58:59.999,0.004881
412,2020-12-20 18:59:59.999,0.004884
413,2020-12-20 19:00:59.999,0.004877
414,2020-12-20 19:01:59.999,0.004865
415,2020-12-20 19:02:59.999,0.004851
416,2020-12-20 19:03:59.999,0.004865
417,2020-12-20 19:04:59.999,0.004861
418,2020-12-20 19:05:59.999,0.00487
419,2020-12-20 19:06:59.999,0.004863
420,2020-12-20 19:07:59.999,0.004873
421,2020-12-20 19:08:59.999,0.004884
422,2020-12-20 19:09:59.999,0.004903
423,2020-12-20 19:10:59.999,0.004917
424,2020-12-20 19:11:59.999,0.00492
425,2020-12-20 19:12:59.999,0.004923
426,2020-12-20 19:13:59.999,0.004927
427,2020-12-20 19:14:59.999,0.00493
428,2020-12-20 19:15:59.999,0.004926
429,2020-12-20 19:16:59.999,0.004922
430,2020-12-20 19:17:59.999,0.004923
431,2020-12-20 19:18:59.999,0.004923
432,2020-12-20 19:19:59.999,0.00493
433,2020-12-20 19:20:59.999,0.004922
434,2020-12-20 19:21:59.999,0.00492
435,2020-12-20 19:22:59.999,0.004927
436,2020-12-20 19:23:59.999,0.004926
437,2020-12-20 19:24:59.999,0.004921
438,2020-12-20 19:25:59.999,0.004925
439,2020-12-20 19:26:59.999,0.004921
440,2020-12-20 19:27:59.999,0.004905
441,2020-12-20 19:28:59.999,0.004914
442,2020-12-20 19:29:59.999,0.004925
443,2020-12-20 19:30:59.999,0.00492
444,2020-12-20 19:31:59.999,0.004941
445,2020-12-20 19:32:59.999,0.00493
446,2020-12-20 19:33:59.999,0.004932
447,2020-12-20 19:34:59.999,0.00493
448,2020-12-20 19:35:59.999,0.004937
449,2020-12-20 19:36:59.999,0.004941
450,2020-12-20 19:37:59.999,0.004935
451,2020-12-20 19:38:59.999,0.004925
452,2020-12-20 19:39:59.999,0.004923
453,2020-12-20 19:40:59.999,0.004929
454,2020-12-20 19:41:59.999,0.004922
455,2020-12-20 19:42:59.999,0.004927
456,2020-12-20 19:43:59.999,0.004928
457,2020-12-20 19:44:59.999,0.004924
458,2020-12-20 19:45:59.999,0.004924
459,2020-12-20 19:46:59.999,0.004925
460,2020-12-20 19:47:59.999,0.004928
461,2020-12-20 19:48:59.999,0.004921
462,2020-12-20 19:49:59.999,0.004919
463,2020-12-20 19:50:59.999,0.004914
464,2020-12-20 19:51:59.999,0.0049
465,2020-12-20 19:52:59.999,0.004911
466,2020-12-20 19:53:59.999,0.00491
467,2020-12-20 19:54:59.999,0.004916
468,2020-12-20 19:55:59.999,0.004916
469,2020-12-20 19:56:59.999,0.004916
470,2020-12-20 19:57:59.999,0.004927
471,2020-12-20 19:58:59.999,0.004929
472,2020-12-20 19:59:59.999,0.004928
473,2020-12-20 20:00:59.999,0.004923
474,2020-12-20 20:01:59.999,0.004916
475,2020-12-20 20:02:59.999,0.004921
476,2020-12-20 20:03:59.999,0.004926
477,2020-12-20 20:04:59.999,0.004922
478,2020-12-20 20:05:59.999,0.004928
479,2020-12-20 20:06:59.999,0.00492
480,2020-12-20 20:07:59.999,0.004917
481,2020-12-20 20:08:59.999,0.004919
482,2020-12-20 20:09:59.999,0.004899
483,2020-12-20 20:10:59.999,0.004901
484,2020-12-20 20:11:59.999,0.004898
485,2020-12-20 20:12:59.999,0.0049
486,2020-12-20 20:13:59.999,0.004903
487,2020-12-20 20:14:59.999,0.004911
488,2020-12-20 20:15:59.999,0.00491
489,2020-12-20 20:16:59.999,0.004905
490,2020-12-20 20:17:59.999,0.004904
491,2020-12-20 20:18:59.999,0.004904
492,2020-12-20 20:19:59.999,0.004893
493,2020-12-20 20:20:59.999,0.004905
494,2020-12-20 20:21:59.999,0.004907
495,2020-12-20 20:22:59.999,0.004916
496,2020-12-20 20:23:59.999,0.004915
497,2020-12-20 20:24:59.999,0.004912
498,2020-12-20 20:25:59.999,0.004904
499,2020-12-20 20:26:59.999,0.004899
500,2020-12-20 20:27:59.999,0.004902
501,2020-12-20 20:28:59.999,0.004898
502,2020-12-20 20:29:59.999,0.004901
503,2020-12-20 20:30:59.999,0.004894
504,2020-12-20 20:31:59.999,0.00489
505,2020-12-20 20:32:59.999,0.004892
506,2020-12-20 20:33:59.999,0.004893
507,2020-12-20 20:34:59.999,0.00489
508,2020-12-20 20:35:59.999,0.004891
509,2020-12-20 20:36:59.999,0.004898
510,2020-12-20 20:37:59.999,0.004904
511,2020-12-20 20:38:59.999,0.004901
512,2020-12-20 20:39:59.999,0.004899
513,2020-12-20 20:40:59.999,0.004914
514,2020-12-20 20:41:59.999,0.00491
515,2020-12-20 20:42:59.999,0.004908
516,2020-12-20 20:43:59.999,0.004908
517,2020-12-20 20:44:59.999,0.004905
518,2020-12-20 20:45:59.999,0.004906
519,2020-12-20 20:46:59.999,0.004901
520,2020-12-20 20:47:59.999,0.00489
521,2020-12-20 20:48:59.999,0.004892
522,2020-12-20 20:49:59.999,0.004894
523,2020-12-20 20:50:59.999,0.004892
524,2020-12-20 20:51:59.999,0.004889
525,2020-12-20 20:52:59.999,0.004886
526,2020-12-20 20:53:59.999,0.004885
527,2020-12-20 20:54:59.999,0.004883
528,2020-12-20 20:55:59.999,0.004881
529,2020-12-20 20:56:59.999,0.004879
530,2020-12-20 20:57:59.999,0.004882
531,2020-12-20 20:58:59.999,0.004875
532,2020-12-20 20:59:59.999,0.00488
533,2020-12-20 21:00:59.999,0.004874
534,2020-12-20 21:01:59.999,0.004873
535,2020-12-20 21:02:59.999,0.004878
536,2020-12-20 21:03:59.999,0.004878
537,2020-12-20 21:04:59.999,0.004881
538,2020-12-20 21:05:59.999,0.004881
539,2020-12-20 21:06:59.999,0.004881
540,2020-12-20 21:07:59.999,0.004885
541,2020-12-20 21:08:59.999,0.004884
542,2020-12-20 21:09:59.999,0.004875
543,2020-12-20 21:10:59.999,0.00487
544,2020-12-20 21:11:59.999,0.004863
545,2020-12-20 21:12:59.999,0.00487
546,2020-12-20 21:13:59.999,0.004871
547,2020-12-20 21:14:59.999,0.00487
548,2020-12-20 21:15:59.999,0.004877
549,2020-12-20 21:16:59.999,0.004877
550,2020-12-20 21:17:59.999,0.004868
551,2020-12-20 21:18:59.999,0.004868
552,2020-12-20 21:19:59.999,0.004866
553,2020-12-20 21:20:59.999,0.004865
554,2020-12-20 21:21:59.999,0.004868
555,2020-12-20 21:22:59.999,0.004865
556,2020-12-20 21:23:59.999,0.00485
557,2020-12-20 21:24:59.999,0.004857
558,2020-12-20 21:25:59.999,0.004856
559,2020-12-20 21:26:59.999,0.004853
560,2020-12-20 21:27:59.999,0.00486
561,2020-12-20 21:28:59.999,0.004865
562,2020-12-20 21:29:59.999,0.004864
563,2020-12-20 21:30:59.999,0.004864
564,2020-12-20 21:31:59.999,0.004861
565,2020-12-20 21:32:59.999,0.004851
566,2020-12-20 21:33:59.999,0.00483
567,2020-12-20 21:34:59.999,0.004825
568,2020-12-20 21:35:59.999,0.004817
569,2020-12-20 21:36:59.999,0.004814
570,2020-12-20 21:37:59.999,0.004802
571,2020-12-20 21:38:59.999,0.004815
572,2020-12-20 21:39:59.999,0.004826
573,2020-12-20 21:40:59.999,0.004831
574,2020-12-20 21:41:59.999,0.004825
575,2020-12-20 21:42:59.999,0.004823
576,2020-12-20 21:43:59.999,0.004828
577,2020-12-20 21:44:59.999,0.004826
578,2020-12-20 21:45:59.999,0.004812
579,2020-12-20 21:46:59.999,0.00481
580,2020-12-20 21:47:59.999,0.004812
581,2020-12-20 21:48:59.999,0.004821
582,2020-12-20 21:49:59.999,0.004828
583,2020-12-20 21:50:59.999,0.004823
584,2020-12-20 21:51:59.999,0.004819
585,2020-12-20 21:52:59.999,0.004826
586,2020-12-20 21:53:59.999,0.004817
587,2020-12-20 21:54:59.999,0.004805
588,2020-12-20 21:55:59.999,0.004809
589,2020-12-20 21:56:59.999,0.004807
590,2020-12-20 21:57:59.999,0.004797
591,2020-12-20 21:58:59.999,0.004798
592,2020-12-20 21:59:59.999,0.0048
593,2020-12-20 22:00:59.999,0.004809
594,2020-12-20 22:01:59.999,0.004809
595,2020-12-20 22:02:59.999,0.004815
596,2020-12-20 22:03:59.999,0.004812
597,2020-12-20 22:04:59.999,0.004825
598,2020-12-20 22:05:59.999,0.004828
599,2020-12-20 22:06:59.999,0.004836
600,2020-12-20 22:07:59.999,0.004839
601,2020-12-20 22:08:59.999,0.004842
602,2020-12-20 22:09:59.999,0.004833
603,2020-12-20 22:10:59.999,0.004826
604,2020-12-20 22:11:59.999,0.004823
605,2020-12-20 22:12:59.999,0.004826
606,2020-12-20 22:13:59.999,0.004824
607,2020-12-20 22:14:59.999,0.004831
608,2020-12-20 22:15:59.999,0.004834
609,2020-12-20 22:16:59.999,0.004837
610,2020-12-20 22:17:59.999,0.004844
611,2020-12-20 22:18:59.999,0.004837
612,2020-12-20 22:19:59.999,0.00483
613,2020-12-20 22:20:59.999,0.004825
614,2020-12-20 22:21:59.999,0.004824
615,2020-12-20 22:22:59.999,0.004827
616,2020-12-20 22:23:59.999,0.004834
617,2020-12-20 22:24:59.999,0.004833
618,2020-12-20 22:25:59.999,0.004834
619,2020-12-20 22:26:59.999,0.004829
620,2020-12-20 22:27:59.999,0.004824
621,2020-12-20 22:28:59.999,0.004825
622,2020-12-20 22:29:59.999,0.004829
623,2020-12-20 22:30:59.999,0.004828
624,2020-12-20 22:31:59.999,0.00482
625,2020-12-20 22:32:59.999,0.004825
626,2020-12-20 22:33:59.999,0.004829
627,2020-12-20 22:34:59.999,0.004838
628,2020-12-20 22:35:59.999,0.004837
629,2020-12-20 22:36:59.999,0.004827
630,2020-12-20 22:37:59.999,0.004824
631,2020-12-20 22:38:59.999,0.004826
632,2020-12-20 22:39:59.999,0.004831
633,2020-12-20 22:40:59.999,0.004838
634,2020-12-20 22:41:59.999,0.004839
635,2020-12-20 22:42:59.999,0.004842
