,t1,c
0,2020-12-20 12:06:59.999,0.02737
1,2020-12-20 12:07:59.999,0.027374
2,2020-12-20 12:08:59.999,0.027362
3,2020-12-20 12:09:59.999,0.02736
4,2020-12-20 12:10:59.999,0.027369
5,2020-12-20 12:11:59.999,0.027365
6,2020-12-20 12:12:59.999,0.027363
7,2020-12-20 12:13:59.999,0.027365
8,2020-12-20 12:14:59.999,0.027362
9,2020-12-20 12:15:59.999,0.027362
10,2020-12-20 12:16:59.999,0.027358
11,2020-12-20 12:17:59.999,0.027356
12,2020-12-20 12:18:59.999,0.027375
13,2020-12-20 12:19:59.999,0.027374
14,2020-12-20 12:20:59.999,0.027349
15,2020-12-20 12:21:59.999,0.027325
16,2020-12-20 12:22:59.999,0.027341
17,2020-12-20 12:23:59.999,0.027359
18,2020-12-20 12:24:59.999,0.027361
19,2020-12-20 12:25:59.999,0.027344
20,2020-12-20 12:26:59.999,0.02733
21,2020-12-20 12:27:59.999,0.027316
22,2020-12-20 12:28:59.999,0.027327
23,2020-12-20 12:29:59.999,0.027322
24,2020-12-20 12:30:59.999,0.027339
25,2020-12-20 12:31:59.999,0.027321
26,2020-12-20 12:32:59.999,0.027333
27,2020-12-20 12:33:59.999,0.027338
28,2020-12-20 12:34:59.999,0.027349
29,2020-12-20 12:35:59.999,0.027351
30,2020-12-20 12:36:59.999,0.027347
31,2020-12-20 12:37:59.999,0.02733
32,2020-12-20 12:38:59.999,0.027328
33,2020-12-20 12:39:59.999,0.027321
34,2020-12-20 12:40:59.999,0.027334
35,2020-12-20 12:41:59.999,0.027329
36,2020-12-20 12:42:59.999,0.027316
37,2020-12-20 12:43:59.999,0.027315
38,2020-12-20 12:44:59.999,0.027304
39,2020-12-20 12:45:59.999,0.027304
40,2020-12-20 12:46:59.999,0.027306
41,2020-12-20 12:47:59.999,0.027306
42,2020-12-20 12:48:59.999,0.027305
43,2020-12-20 12:49:59.999,0.027306
44,2020-12-20 12:50:59.999,0.027297
45,2020-12-20 12:51:59.999,0.027295
46,2020-12-20 12:52:59.999,0.027298
47,2020-12-20 12:53:59.999,0.027278
48,2020-12-20 12:54:59.999,0.027269
49,2020-12-20 12:55:59.999,0.027265
50,2020-12-20 12:56:59.999,0.027256
51,2020-12-20 12:57:59.999,0.027253
52,2020-12-20 12:58:59.999,0.02726
53,2020-12-20 12:59:59.999,0.027287
54,2020-12-20 13:00:59.999,0.027271
55,2020-12-20 13:01:59.999,0.027284
56,2020-12-20 13:02:59.999,0.027268
57,2020-12-20 13:03:59.999,0.027268
58,2020-12-20 13:04:59.999,0.027274
59,2020-12-20 13:05:59.999,0.027254
60,2020-12-20 13:06:59.999,0.027261
61,2020-12-20 13:07:59.999,0.027255
62,2020-12-20 13:08:59.999,0.027272
63,2020-12-20 13:09:59.999,0.027284
64,2020-12-20 13:10:59.999,0.027272
65,2020-12-20 13:11:59.999,0.027263
66,2020-12-20 13:12:59.999,0.027286
67,2020-12-20 13:13:59.999,0.027278
68,2020-12-20 13:14:59.999,0.027284
69,2020-12-20 13:15:59.999,0.027299
70,2020-12-20 13:16:59.999,0.027307
71,2020-12-20 13:17:59.999,0.027307
72,2020-12-20 13:18:59.999,0.027303
73,2020-12-20 13:19:59.999,0.027291
74,2020-12-20 13:20:59.999,0.027239
75,2020-12-20 13:21:59.999,0.027241
76,2020-12-20 13:22:59.999,0.027236
77,2020-12-20 13:23:59.999,0.027229
78,2020-12-20 13:24:59.999,0.027242
79,2020-12-20 13:25:59.999,0.027244
80,2020-12-20 13:26:59.999,0.027241
81,2020-12-20 13:27:59.999,0.02724
82,2020-12-20 13:28:59.999,0.027236
83,2020-12-20 13:29:59.999,0.027239
84,2020-12-20 13:30:59.999,0.027249
85,2020-12-20 13:31:59.999,0.027258
86,2020-12-20 13:32:59.999,0.027257
87,2020-12-20 13:33:59.999,0.027272
88,2020-12-20 13:34:59.999,0.027257
89,2020-12-20 13:35:59.999,0.027256
90,2020-12-20 13:36:59.999,0.027262
91,2020-12-20 13:37:59.999,0.027241
92,2020-12-20 13:38:59.999,0.027233
93,2020-12-20 13:39:59.999,0.027226
94,2020-12-20 13:40:59.999,0.027222
95,2020-12-20 13:41:59.999,0.027219
96,2020-12-20 13:42:59.999,0.027212
97,2020-12-20 13:43:59.999,0.027223
98,2020-12-20 13:44:59.999,0.027214
99,2020-12-20 13:45:59.999,0.027221
100,2020-12-20 13:46:59.999,0.027216
101,2020-12-20 13:47:59.999,0.027194
102,2020-12-20 13:48:59.999,0.027206
103,2020-12-20 13:49:59.999,0.027194
104,2020-12-20 13:50:59.999,0.027218
105,2020-12-20 13:51:59.999,0.027228
106,2020-12-20 13:52:59.999,0.027222
107,2020-12-20 13:53:59.999,0.02722
108,2020-12-20 13:54:59.999,0.027223
109,2020-12-20 13:55:59.999,0.027226
110,2020-12-20 13:56:59.999,0.027226
111,2020-12-20 13:57:59.999,0.027206
112,2020-12-20 13:58:59.999,0.027216
113,2020-12-20 13:59:59.999,0.027208
114,2020-12-20 14:00:59.999,0.027201
115,2020-12-20 14:01:59.999,0.027191
116,2020-12-20 14:02:59.999,0.02719
117,2020-12-20 14:03:59.999,0.02723
118,2020-12-20 14:04:59.999,0.027222
119,2020-12-20 14:05:59.999,0.027238
120,2020-12-20 14:06:59.999,0.027248
121,2020-12-20 14:07:59.999,0.02724
122,2020-12-20 14:08:59.999,0.027245
123,2020-12-20 14:09:59.999,0.027233
124,2020-12-20 14:10:59.999,0.027226
125,2020-12-20 14:11:59.999,0.027219
126,2020-12-20 14:12:59.999,0.027221
127,2020-12-20 14:13:59.999,0.027223
128,2020-12-20 14:14:59.999,0.027226
129,2020-12-20 14:15:59.999,0.027215
130,2020-12-20 14:16:59.999,0.027223
131,2020-12-20 14:17:59.999,0.027228
132,2020-12-20 14:18:59.999,0.027225
133,2020-12-20 14:19:59.999,0.027227
134,2020-12-20 14:20:59.999,0.027225
135,2020-12-20 14:21:59.999,0.027231
136,2020-12-20 14:22:59.999,0.027239
137,2020-12-20 14:23:59.999,0.027229
138,2020-12-20 14:24:59.999,0.027234
139,2020-12-20 14:25:59.999,0.027226
140,2020-12-20 14:26:59.999,0.027223
141,2020-12-20 14:27:59.999,0.027231
142,2020-12-20 14:28:59.999,0.027229
143,2020-12-20 14:29:59.999,0.027239
144,2020-12-20 14:30:59.999,0.027244
145,2020-12-20 14:31:59.999,0.027232
146,2020-12-20 14:32:59.999,0.027232
147,2020-12-20 14:33:59.999,0.027223
148,2020-12-20 14:34:59.999,0.027228
149,2020-12-20 14:35:59.999,0.02723
150,2020-12-20 14:36:59.999,0.027227
151,2020-12-20 14:37:59.999,0.027234
152,2020-12-20 14:38:59.999,0.027233
153,2020-12-20 14:39:59.999,0.02722
154,2020-12-20 14:40:59.999,0.027224
155,2020-12-20 14:41:59.999,0.027228
156,2020-12-20 14:42:59.999,0.027224
157,2020-12-20 14:43:59.999,0.027214
158,2020-12-20 14:44:59.999,0.027175
159,2020-12-20 14:45:59.999,0.027178
160,2020-12-20 14:46:59.999,0.027178
161,2020-12-20 14:47:59.999,0.027187
162,2020-12-20 14:48:59.999,0.027187
163,2020-12-20 14:49:59.999,0.027176
164,2020-12-20 14:50:59.999,0.027167
165,2020-12-20 14:51:59.999,0.02716
166,2020-12-20 14:52:59.999,0.027143
167,2020-12-20 14:53:59.999,0.027121
168,2020-12-20 14:54:59.999,0.027111
169,2020-12-20 14:55:59.999,0.027106
170,2020-12-20 14:56:59.999,0.027118
171,2020-12-20 14:57:59.999,0.027123
172,2020-12-20 14:58:59.999,0.027142
173,2020-12-20 14:59:59.999,0.027152
174,2020-12-20 15:00:59.999,0.027137
175,2020-12-20 15:01:59.999,0.027145
176,2020-12-20 15:02:59.999,0.02719
177,2020-12-20 15:03:59.999,0.027181
178,2020-12-20 15:04:59.999,0.027173
179,2020-12-20 15:05:59.999,0.027229
180,2020-12-20 15:06:59.999,0.027215
181,2020-12-20 15:07:59.999,0.027237
182,2020-12-20 15:08:59.999,0.027235
183,2020-12-20 15:09:59.999,0.027216
184,2020-12-20 15:10:59.999,0.027206
185,2020-12-20 15:11:59.999,0.027196
186,2020-12-20 15:12:59.999,0.027146
187,2020-12-20 15:13:59.999,0.027131
188,2020-12-20 15:14:59.999,0.027164
189,2020-12-20 15:15:59.999,0.027174
190,2020-12-20 15:16:59.999,0.027165
191,2020-12-20 15:17:59.999,0.027158
192,2020-12-20 15:18:59.999,0.027174
193,2020-12-20 15:19:59.999,0.027149
194,2020-12-20 15:20:59.999,0.027168
195,2020-12-20 15:21:59.999,0.027154
196,2020-12-20 15:22:59.999,0.027137
197,2020-12-20 15:23:59.999,0.027141
198,2020-12-20 15:24:59.999,0.027143
199,2020-12-20 15:25:59.999,0.02715
200,2020-12-20 15:26:59.999,0.027136
201,2020-12-20 15:27:59.999,0.027167
202,2020-12-20 15:28:59.999,0.0272
203,2020-12-20 15:29:59.999,0.027195
204,2020-12-20 15:30:59.999,0.027195
205,2020-12-20 15:31:59.999,0.027185
206,2020-12-20 15:32:59.999,0.027162
207,2020-12-20 15:33:59.999,0.0272
208,2020-12-20 15:34:59.999,0.027215
209,2020-12-20 15:35:59.999,0.027224
210,2020-12-20 15:36:59.999,0.027226
211,2020-12-20 15:37:59.999,0.027188
212,2020-12-20 15:38:59.999,0.027082
213,2020-12-20 15:39:59.999,0.027049
214,2020-12-20 15:40:59.999,0.027101
215,2020-12-20 15:41:59.999,0.027137
216,2020-12-20 15:42:59.999,0.02714
217,2020-12-20 15:43:59.999,0.027128
218,2020-12-20 15:44:59.999,0.027118
219,2020-12-20 15:45:59.999,0.027144
220,2020-12-20 15:46:59.999,0.027174
221,2020-12-20 15:47:59.999,0.027152
222,2020-12-20 15:48:59.999,0.027155
223,2020-12-20 15:49:59.999,0.027161
224,2020-12-20 15:50:59.999,0.027142
225,2020-12-20 15:51:59.999,0.027127
226,2020-12-20 15:52:59.999,0.02715
227,2020-12-20 15:53:59.999,0.027179
228,2020-12-20 15:54:59.999,0.027161
229,2020-12-20 15:55:59.999,0.02715
230,2020-12-20 15:56:59.999,0.027163
231,2020-12-20 15:57:59.999,0.027175
232,2020-12-20 15:58:59.999,0.027165
233,2020-12-20 15:59:59.999,0.027158
234,2020-12-20 16:00:59.999,0.027154
235,2020-12-20 16:01:59.999,0.027162
236,2020-12-20 16:02:59.999,0.027182
237,2020-12-20 16:03:59.999,0.027177
238,2020-12-20 16:04:59.999,0.027174
239,2020-12-20 16:05:59.999,0.027186
240,2020-12-20 16:06:59.999,0.027189
241,2020-12-20 16:07:59.999,0.027203
242,2020-12-20 16:08:59.999,0.027271
243,2020-12-20 16:09:59.999,0.027243
244,2020-12-20 16:10:59.999,0.027272
245,2020-12-20 16:11:59.999,0.027256
246,2020-12-20 16:12:59.999,0.027254
247,2020-12-20 16:13:59.999,0.027234
248,2020-12-20 16:14:59.999,0.027226
249,2020-12-20 16:15:59.999,0.027239
250,2020-12-20 16:16:59.999,0.027232
251,2020-12-20 16:17:59.999,0.027176
252,2020-12-20 16:18:59.999,0.027206
253,2020-12-20 16:19:59.999,0.027196
254,2020-12-20 16:20:59.999,0.027206
255,2020-12-20 16:21:59.999,0.027178
256,2020-12-20 16:22:59.999,0.027205
257,2020-12-20 16:23:59.999,0.027166
258,2020-12-20 16:24:59.999,0.027132
259,2020-12-20 16:25:59.999,0.02715
260,2020-12-20 16:26:59.999,0.027143
261,2020-12-20 16:27:59.999,0.027146
262,2020-12-20 16:28:59.999,0.027127
263,2020-12-20 16:29:59.999,0.027132
264,2020-12-20 16:30:59.999,0.027117
265,2020-12-20 16:31:59.999,0.027107
266,2020-12-20 16:32:59.999,0.027101
267,2020-12-20 16:33:59.999,0.027098
268,2020-12-20 16:34:59.999,0.027126
269,2020-12-20 16:35:59.999,0.027154
270,2020-12-20 16:36:59.999,0.027134
271,2020-12-20 16:37:59.999,0.02688
272,2020-12-20 16:38:59.999,0.026969
273,2020-12-20 16:39:59.999,0.026932
274,2020-12-20 16:40:59.999,0.026919
275,2020-12-20 16:41:59.999,0.026935
276,2020-12-20 16:42:59.999,0.026985
277,2020-12-20 16:43:59.999,0.027004
278,2020-12-20 16:44:59.999,0.027006
279,2020-12-20 16:45:59.999,0.026959
280,2020-12-20 16:46:59.999,0.027031
281,2020-12-20 16:47:59.999,0.027006
282,2020-12-20 16:48:59.999,0.027002
283,2020-12-20 16:49:59.999,0.027009
284,2020-12-20 16:50:59.999,0.02697
285,2020-12-20 16:51:59.999,0.027005
286,2020-12-20 16:52:59.999,0.027058
287,2020-12-20 16:53:59.999,0.027017
288,2020-12-20 16:54:59.999,0.027082
289,2020-12-20 16:55:59.999,0.027063
290,2020-12-20 16:56:59.999,0.027052
291,2020-12-20 16:57:59.999,0.027073
292,2020-12-20 16:58:59.999,0.027068
293,2020-12-20 16:59:59.999,0.027072
294,2020-12-20 17:00:59.999,0.027056
295,2020-12-20 17:01:59.999,0.026965
296,2020-12-20 17:02:59.999,0.026888
297,2020-12-20 17:03:59.999,0.027002
298,2020-12-20 17:04:59.999,0.027063
299,2020-12-20 17:05:59.999,0.027094
300,2020-12-20 17:06:59.999,0.027078
301,2020-12-20 17:07:59.999,0.026985
302,2020-12-20 17:08:59.999,0.027088
303,2020-12-20 17:09:59.999,0.026995
304,2020-12-20 17:10:59.999,0.026972
305,2020-12-20 17:11:59.999,0.026984
306,2020-12-20 17:12:59.999,0.027023
307,2020-12-20 17:13:59.999,0.026982
308,2020-12-20 17:14:59.999,0.026988
309,2020-12-20 17:15:59.999,0.026992
310,2020-12-20 17:16:59.999,0.026989
311,2020-12-20 17:17:59.999,0.02693
312,2020-12-20 17:18:59.999,0.02695
313,2020-12-20 17:19:59.999,0.026979
314,2020-12-20 17:20:59.999,0.026982
315,2020-12-20 17:21:59.999,0.02696
316,2020-12-20 17:22:59.999,0.026988
317,2020-12-20 17:23:59.999,0.026953
318,2020-12-20 17:24:59.999,0.026974
319,2020-12-20 17:25:59.999,0.027034
320,2020-12-20 17:26:59.999,0.027136
321,2020-12-20 17:27:59.999,0.027113
322,2020-12-20 17:28:59.999,0.026979
323,2020-12-20 17:29:59.999,0.027
324,2020-12-20 17:30:59.999,0.026978
325,2020-12-20 17:31:59.999,0.026967
326,2020-12-20 17:32:59.999,0.026973
327,2020-12-20 17:33:59.999,0.026982
328,2020-12-20 17:34:59.999,0.02696
329,2020-12-20 17:35:59.999,0.026971
330,2020-12-20 17:36:59.999,0.02697
331,2020-12-20 17:37:59.999,0.026964
332,2020-12-20 17:38:59.999,0.026948
333,2020-12-20 17:39:59.999,0.026962
334,2020-12-20 17:40:59.999,0.02695
335,2020-12-20 17:41:59.999,0.026966
336,2020-12-20 17:42:59.999,0.026944
337,2020-12-20 17:43:59.999,0.027002
338,2020-12-20 17:44:59.999,0.026985
339,2020-12-20 17:45:59.999,0.026975
340,2020-12-20 17:46:59.999,0.026939
341,2020-12-20 17:47:59.999,0.026991
342,2020-12-20 17:48:59.999,0.027012
343,2020-12-20 17:49:59.999,0.027039
344,2020-12-20 17:50:59.999,0.027049
345,2020-12-20 17:51:59.999,0.027046
346,2020-12-20 17:52:59.999,0.027045
347,2020-12-20 17:53:59.999,0.027103
348,2020-12-20 17:54:59.999,0.027074
349,2020-12-20 17:55:59.999,0.027059
350,2020-12-20 17:56:59.999,0.027056
351,2020-12-20 17:57:59.999,0.02702
352,2020-12-20 17:58:59.999,0.027044
353,2020-12-20 17:59:59.999,0.027053
354,2020-12-20 18:00:59.999,0.027061
355,2020-12-20 18:01:59.999,0.027039
356,2020-12-20 18:02:59.999,0.027035
357,2020-12-20 18:03:59.999,0.027035
358,2020-12-20 18:04:59.999,0.027013
359,2020-12-20 18:05:59.999,0.027008
360,2020-12-20 18:06:59.999,0.02702
361,2020-12-20 18:07:59.999,0.027059
362,2020-12-20 18:08:59.999,0.027059
363,2020-12-20 18:09:59.999,0.027069
364,2020-12-20 18:10:59.999,0.027092
365,2020-12-20 18:11:59.999,0.027126
366,2020-12-20 18:12:59.999,0.027116
367,2020-12-20 18:13:59.999,0.027105
368,2020-12-20 18:14:59.999,0.027131
369,2020-12-20 18:15:59.999,0.027123
370,2020-12-20 18:16:59.999,0.027092
371,2020-12-20 18:17:59.999,0.027096
372,2020-12-20 18:18:59.999,0.02708
373,2020-12-20 18:19:59.999,0.027096
374,2020-12-20 18:20:59.999,0.027095
375,2020-12-20 18:21:59.999,0.027081
376,2020-12-20 18:22:59.999,0.027116
377,2020-12-20 18:23:59.999,0.02713
378,2020-12-20 18:24:59.999,0.027142
379,2020-12-20 18:25:59.999,0.027145
380,2020-12-20 18:26:59.999,0.027141
381,2020-12-20 18:27:59.999,0.027148
382,2020-12-20 18:28:59.999,0.027136
383,2020-12-20 18:29:59.999,0.027139
384,2020-12-20 18:30:59.999,0.027131
385,2020-12-20 18:31:59.999,0.027118
386,2020-12-20 18:32:59.999,0.027117
387,2020-12-20 18:33:59.999,0.02712
388,2020-12-20 18:34:59.999,0.027113
389,2020-12-20 18:35:59.999,0.027091
390,2020-12-20 18:36:59.999,0.0271
391,2020-12-20 18:37:59.999,0.027109
392,2020-12-20 18:38:59.999,0.027121
393,2020-12-20 18:39:59.999,0.027129
394,2020-12-20 18:40:59.999,0.027122
395,2020-12-20 18:41:59.999,0.027134
396,2020-12-20 18:42:59.999,0.027144
397,2020-12-20 18:43:59.999,0.027141
398,2020-12-20 18:44:59.999,0.027154
399,2020-12-20 18:45:59.999,0.027159
400,2020-12-20 18:46:59.999,0.02718
401,2020-12-20 18:47:59.999,0.02719
402,2020-12-20 18:48:59.999,0.027185
403,2020-12-20 18:49:59.999,0.027168
404,2020-12-20 18:50:59.999,0.027166
405,2020-12-20 18:51:59.999,0.027202
406,2020-12-20 18:52:59.999,0.027205
407,2020-12-20 18:53:59.999,0.027209
408,2020-12-20 18:54:59.999,0.027184
409,2020-12-20 18:55:59.999,0.027174
410,2020-12-20 18:56:59.999,0.027192
411,2020-12-20 18:57:59.999,0.027203
412,2020-12-20 18:58:59.999,0.027184
413,2020-12-20 18:59:59.999,0.027193
414,2020-12-20 19:00:59.999,0.027183
415,2020-12-20 19:01:59.999,0.027195
416,2020-12-20 19:02:59.999,0.027234
417,2020-12-20 19:03:59.999,0.027223
418,2020-12-20 19:04:59.999,0.027205
419,2020-12-20 19:05:59.999,0.027241
420,2020-12-20 19:06:59.999,0.027224
421,2020-12-20 19:07:59.999,0.027223
422,2020-12-20 19:08:59.999,0.027239
423,2020-12-20 19:09:59.999,0.027254
424,2020-12-20 19:10:59.999,0.027268
425,2020-12-20 19:11:59.999,0.027271
426,2020-12-20 19:12:59.999,0.027276
427,2020-12-20 19:13:59.999,0.0273
428,2020-12-20 19:14:59.999,0.0273
429,2020-12-20 19:15:59.999,0.027284
430,2020-12-20 19:16:59.999,0.027281
431,2020-12-20 19:17:59.999,0.027283
432,2020-12-20 19:18:59.999,0.027258
433,2020-12-20 19:19:59.999,0.027271
434,2020-12-20 19:20:59.999,0.027267
435,2020-12-20 19:21:59.999,0.027274
436,2020-12-20 19:22:59.999,0.027275
437,2020-12-20 19:23:59.999,0.027276
438,2020-12-20 19:24:59.999,0.027277
439,2020-12-20 19:25:59.999,0.027274
440,2020-12-20 19:26:59.999,0.027277
441,2020-12-20 19:27:59.999,0.027268
442,2020-12-20 19:28:59.999,0.027246
443,2020-12-20 19:29:59.999,0.027258
444,2020-12-20 19:30:59.999,0.027254
445,2020-12-20 19:31:59.999,0.027248
446,2020-12-20 19:32:59.999,0.027227
447,2020-12-20 19:33:59.999,0.027217
448,2020-12-20 19:34:59.999,0.027234
449,2020-12-20 19:35:59.999,0.027221
450,2020-12-20 19:36:59.999,0.027222
451,2020-12-20 19:37:59.999,0.027213
452,2020-12-20 19:38:59.999,0.027182
453,2020-12-20 19:39:59.999,0.027177
454,2020-12-20 19:40:59.999,0.027175
455,2020-12-20 19:41:59.999,0.027173
456,2020-12-20 19:42:59.999,0.027188
457,2020-12-20 19:43:59.999,0.027185
458,2020-12-20 19:44:59.999,0.027178
459,2020-12-20 19:45:59.999,0.027194
460,2020-12-20 19:46:59.999,0.027206
461,2020-12-20 19:47:59.999,0.027202
462,2020-12-20 19:48:59.999,0.027205
463,2020-12-20 19:49:59.999,0.027209
464,2020-12-20 19:50:59.999,0.027197
465,2020-12-20 19:51:59.999,0.027195
466,2020-12-20 19:52:59.999,0.027201
467,2020-12-20 19:53:59.999,0.027194
468,2020-12-20 19:54:59.999,0.027186
469,2020-12-20 19:55:59.999,0.027173
470,2020-12-20 19:56:59.999,0.027162
471,2020-12-20 19:57:59.999,0.027183
472,2020-12-20 19:58:59.999,0.02717
473,2020-12-20 19:59:59.999,0.02716
474,2020-12-20 20:00:59.999,0.027166
475,2020-12-20 20:01:59.999,0.027153
476,2020-12-20 20:02:59.999,0.027153
477,2020-12-20 20:03:59.999,0.027132
478,2020-12-20 20:04:59.999,0.027115
479,2020-12-20 20:05:59.999,0.027123
480,2020-12-20 20:06:59.999,0.027088
481,2020-12-20 20:07:59.999,0.027092
482,2020-12-20 20:08:59.999,0.027126
483,2020-12-20 20:09:59.999,0.027119
484,2020-12-20 20:10:59.999,0.027116
485,2020-12-20 20:11:59.999,0.027113
486,2020-12-20 20:12:59.999,0.02711
487,2020-12-20 20:13:59.999,0.027135
488,2020-12-20 20:14:59.999,0.027161
489,2020-12-20 20:15:59.999,0.02715
490,2020-12-20 20:16:59.999,0.02714
491,2020-12-20 20:17:59.999,0.027133
492,2020-12-20 20:18:59.999,0.027135
493,2020-12-20 20:19:59.999,0.027172
494,2020-12-20 20:20:59.999,0.027181
495,2020-12-20 20:21:59.999,0.027176
496,2020-12-20 20:22:59.999,0.027177
497,2020-12-20 20:23:59.999,0.027176
498,2020-12-20 20:24:59.999,0.027177
499,2020-12-20 20:25:59.999,0.027172
500,2020-12-20 20:26:59.999,0.027163
501,2020-12-20 20:27:59.999,0.02717
502,2020-12-20 20:28:59.999,0.027158
503,2020-12-20 20:29:59.999,0.027181
504,2020-12-20 20:30:59.999,0.027143
505,2020-12-20 20:31:59.999,0.02714
506,2020-12-20 20:32:59.999,0.027134
507,2020-12-20 20:33:59.999,0.027127
508,2020-12-20 20:34:59.999,0.027157
509,2020-12-20 20:35:59.999,0.027198
510,2020-12-20 20:36:59.999,0.027206
511,2020-12-20 20:37:59.999,0.027253
512,2020-12-20 20:38:59.999,0.027237
513,2020-12-20 20:39:59.999,0.02723
514,2020-12-20 20:40:59.999,0.027262
515,2020-12-20 20:41:59.999,0.027257
516,2020-12-20 20:42:59.999,0.027255
517,2020-12-20 20:43:59.999,0.027243
518,2020-12-20 20:44:59.999,0.027222
519,2020-12-20 20:45:59.999,0.027239
520,2020-12-20 20:46:59.999,0.027232
521,2020-12-20 20:47:59.999,0.027224
522,2020-12-20 20:48:59.999,0.027207
523,2020-12-20 20:49:59.999,0.027211
524,2020-12-20 20:50:59.999,0.027219
525,2020-12-20 20:51:59.999,0.027211
526,2020-12-20 20:52:59.999,0.027205
527,2020-12-20 20:53:59.999,0.027196
528,2020-12-20 20:54:59.999,0.027187
529,2020-12-20 20:55:59.999,0.027173
530,2020-12-20 20:56:59.999,0.027158
531,2020-12-20 20:57:59.999,0.02715
532,2020-12-20 20:58:59.999,0.027144
533,2020-12-20 20:59:59.999,0.027159
534,2020-12-20 21:00:59.999,0.027146
535,2020-12-20 21:01:59.999,0.027152
536,2020-12-20 21:02:59.999,0.027147
537,2020-12-20 21:03:59.999,0.027158
538,2020-12-20 21:04:59.999,0.027155
539,2020-12-20 21:05:59.999,0.027145
540,2020-12-20 21:06:59.999,0.027139
541,2020-12-20 21:07:59.999,0.027189
542,2020-12-20 21:08:59.999,0.027158
543,2020-12-20 21:09:59.999,0.027144
544,2020-12-20 21:10:59.999,0.027137
545,2020-12-20 21:11:59.999,0.02712
546,2020-12-20 21:12:59.999,0.027163
547,2020-12-20 21:13:59.999,0.027126
548,2020-12-20 21:14:59.999,0.027129
549,2020-12-20 21:15:59.999,0.027151
550,2020-12-20 21:16:59.999,0.027154
551,2020-12-20 21:17:59.999,0.027141
552,2020-12-20 21:18:59.999,0.027155
553,2020-12-20 21:19:59.999,0.027158
554,2020-12-20 21:20:59.999,0.027158
555,2020-12-20 21:21:59.999,0.027168
556,2020-12-20 21:22:59.999,0.027155
557,2020-12-20 21:23:59.999,0.027139
558,2020-12-20 21:24:59.999,0.027145
559,2020-12-20 21:25:59.999,0.027138
560,2020-12-20 21:26:59.999,0.027126
561,2020-12-20 21:27:59.999,0.02713
562,2020-12-20 21:28:59.999,0.027137
563,2020-12-20 21:29:59.999,0.027133
564,2020-12-20 21:30:59.999,0.027112
565,2020-12-20 21:31:59.999,0.027116
566,2020-12-20 21:32:59.999,0.027107
567,2020-12-20 21:33:59.999,0.0271
568,2020-12-20 21:34:59.999,0.0271
569,2020-12-20 21:35:59.999,0.027105
570,2020-12-20 21:36:59.999,0.027117
571,2020-12-20 21:37:59.999,0.027106
572,2020-12-20 21:38:59.999,0.027108
573,2020-12-20 21:39:59.999,0.02712
574,2020-12-20 21:40:59.999,0.027105
575,2020-12-20 21:41:59.999,0.0271
576,2020-12-20 21:42:59.999,0.02709
577,2020-12-20 21:43:59.999,0.027077
578,2020-12-20 21:44:59.999,0.027071
579,2020-12-20 21:45:59.999,0.027051
580,2020-12-20 21:46:59.999,0.027049
581,2020-12-20 21:47:59.999,0.027025
582,2020-12-20 21:48:59.999,0.027054
583,2020-12-20 21:49:59.999,0.027067
584,2020-12-20 21:50:59.999,0.027046
585,2020-12-20 21:51:59.999,0.027046
586,2020-12-20 21:52:59.999,0.027046
587,2020-12-20 21:53:59.999,0.027031
588,2020-12-20 21:54:59.999,0.027023
589,2020-12-20 21:55:59.999,0.027025
590,2020-12-20 21:56:59.999,0.027024
591,2020-12-20 21:57:59.999,0.027027
592,2020-12-20 21:58:59.999,0.027009
593,2020-12-20 21:59:59.999,0.027
594,2020-12-20 22:00:59.999,0.027014
595,2020-12-20 22:01:59.999,0.026992
596,2020-12-20 22:02:59.999,0.027007
597,2020-12-20 22:03:59.999,0.027002
598,2020-12-20 22:04:59.999,0.027016
599,2020-12-20 22:05:59.999,0.027015
600,2020-12-20 22:06:59.999,0.027023
601,2020-12-20 22:07:59.999,0.027031
602,2020-12-20 22:08:59.999,0.027026
603,2020-12-20 22:09:59.999,0.027022
604,2020-12-20 22:10:59.999,0.027011
605,2020-12-20 22:11:59.999,0.027016
606,2020-12-20 22:12:59.999,0.027009
607,2020-12-20 22:13:59.999,0.027007
608,2020-12-20 22:14:59.999,0.027016
609,2020-12-20 22:15:59.999,0.027013
610,2020-12-20 22:16:59.999,0.027014
611,2020-12-20 22:17:59.999,0.027017
612,2020-12-20 22:18:59.999,0.02701
613,2020-12-20 22:19:59.999,0.027004
614,2020-12-20 22:20:59.999,0.027002
615,2020-12-20 22:21:59.999,0.027005
616,2020-12-20 22:22:59.999,0.026996
617,2020-12-20 22:23:59.999,0.027027
618,2020-12-20 22:24:59.999,0.027016
619,2020-12-20 22:25:59.999,0.026991
620,2020-12-20 22:26:59.999,0.026983
621,2020-12-20 22:27:59.999,0.026988
622,2020-12-20 22:28:59.999,0.026976
623,2020-12-20 22:29:59.999,0.026986
624,2020-12-20 22:30:59.999,0.026992
625,2020-12-20 22:31:59.999,0.027011
626,2020-12-20 22:32:59.999,0.026974
627,2020-12-20 22:33:59.999,0.026988
628,2020-12-20 22:34:59.999,0.026988
629,2020-12-20 22:35:59.999,0.02698
630,2020-12-20 22:36:59.999,0.026981
631,2020-12-20 22:37:59.999,0.026984
632,2020-12-20 22:38:59.999,0.026986
633,2020-12-20 22:39:59.999,0.026991
634,2020-12-20 22:40:59.999,0.026976
635,2020-12-20 22:41:59.999,0.026972
